VM,Powerstate,Template,SRM Placeholder,Config status,DNS Name,Connection state,Guest state,Heartbeat,Consolidation Needed,PowerOn,Suspend time,Creation date,Change Version,CPUs,Memory,NICs,Disks,min Required EVC Mode Key,Latency Sensitivity,EnableUUID,CBT,Primary IP Address,Network #1,Network #2,Network #3,Network #4,Network #5,Network #6,Network #7,Network #8,Num Monitors,Video Ram KiB,Resource pool,Folder,vApp,DAS protection,FT State,FT Latency,FT Bandwidth,FT Sec. Latency,Provisioned MiB,In Use MiB,Unshared MiB,HA Restart Priority,HA Isolation Response,HA VM Monitoring,Cluster rule(s),Cluster rule name(s),Boot Required,Boot delay,Boot retry delay,Boot retry enabled,Boot BIOS setup,Firmware,HW version,HW upgrade status,HW upgrade policy,HW target,Path,Log directory,Snapshot directory,Suspend directory,Annotation,Backup Status,com.vrlcm.snapshot,Domain,Last Backup,latency.enforceCpuMin,Server Shutdown for DECOM,Server_Role,SRM-com.vmware.vcDr:::protected,Datacenter,Cluster,Host,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VI SDK Server type,VI SDK API Version,Virtual_Machine,SAP,Operation Status,DeployedBy,GRID,Service Level,VSA Backup Application,Environment,Backup,Application,VROPS TAG,VI SDK Server,VI SDK UUID,vCenter,OS Effective,Cleaned OS,Exclusion Reason
HOEFAC503,poweredOn,False,False,green,HOEFAC503.NA.site.local,connected,running,green,False,2024-09-05 15:58:37,,1969-12-31 21:00:00,2024-07-19 14:08:05,8,24576,1,5,intel-broadwell,normal,True,,,HCF_VDS01-VM-440,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO022_SQL_NTAP/Resources,,,True,notConfigured,gray,-1,-1,1229829,234518,234513,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,none,never,,[HCF_CLO011_NFS_DS_003 - New] HOEFAC503/HOEFAC503.vmx,[HCF_CLO011_NFS_DS_003 - New] HOEFAC503/,[HCF_CLO011_NFS_DS_003 - New] HOEFAC503/,[HCF_CLO011_NFS_DS_003 - New] HOEFAC503/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO022_SQL_NTAP,hcfvhc517.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-593501,5032650e-0db5-47ab-31db-f023393d188d,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 2,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEFAC504,poweredOn,False,False,green,HOEFAC504.NA.site.local,connected,running,green,False,2024-09-21 12:19:15,,1969-12-31 21:00:00,2023-12-16 11:09:31,8,32768,1,5,intel-broadwell,normal,True,,,HCF_VDS01-VM-416,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO022_SQL_NTAP/Resources,,,True,notConfigured,gray,-1,-1,963776,818026,817993,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,efi,18,success,never,,[HCF_CLO022_NFS_DS008] HOEFAC504/HOEFAC504.vmx,[HCF_CLO022_NFS_DS008] HOEFAC504/,[HCF_CLO022_NFS_DS008] HOEFAC504/,[HCF_CLO022_NFS_DS008] HOEFAC504/,,,,na.site.local,,,,sqlserver,,HOEDCO02,HCF_PROD_CLO022_SQL_NTAP,hcfvhc517.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-1078092,50326c3a-6d10-c6a8-5700-c5b10cbc9a15,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
HOEFAC511,poweredOn,False,False,green,HOEFAC511.NA.site.local,connected,running,green,False,2024-09-24 15:27:13,,1969-12-31 21:00:00,2024-10-03 17:19:14,12,24576,1,3,intel-broadwell,normal,True,,,HCF_VDS05_POD07_LACP-VM-161,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HOE_PROD_CLO128_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,512003,106095,106092,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,efi,18,success,never,,[HOE_PROD_CLO128_GP_NTAP_002] HOEAPP5045/HOEAPP5045.vmx,[HOE_PROD_CLO128_GP_NTAP_002] HOEAPP5045/,[HOE_PROD_CLO128_GP_NTAP_002] HOEAPP5045/,[HOE_PROD_CLO128_GP_NTAP_002] HOEAPP5045/,,,,,,,,,,HOEDCO02,HOE_PROD_CLO128_GP_NTAP,hoevhs1080.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-1341492,50321734-81d4-6317-0df8-6ad202363a87,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 2,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
HOEFAC512,poweredOn,False,False,green,HOEFAC512.NA.site.local,connected,running,green,False,2024-09-21 21:17:16,,1969-12-31 21:00:00,2024-07-31 09:49:33,12,24576,1,3,intel-broadwell,normal,True,,,HCF_VDS05_POD07_LACP-VM-161,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HOE_PROD_CLO128_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,512002,113378,113375,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,efi,18,success,never,,[HOE_PROD_CLO128_GP_NTAP_002] HOEAPP5046/HOEAPP5046.vmx,[HOE_PROD_CLO128_GP_NTAP_002] HOEAPP5046/,[HOE_PROD_CLO128_GP_NTAP_002] HOEAPP5046/,[HOE_PROD_CLO128_GP_NTAP_002] HOEAPP5046/,,,,,,,,,,HOEDCO02,HOE_PROD_CLO128_GP_NTAP,hoevhs1080.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-1341493,50323aeb-f145-d5ae-1d6b-e9486fa42570,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 2,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
HOEFAC521,poweredOn,False,False,green,HOEFAC521.NA.site.local,connected,running,green,False,2024-09-21 12:59:53,,1969-12-31 21:00:00,2024-03-18 19:13:12,12,16384,1,3,intel-haswell,normal,True,True,,HCF_VDS01-VM-638-HCF,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO021_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,178187,160349,160344,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,none,never,,[HCF_CLO021_NFS_DS008] HOEFAC521/HOEFAC521.vmx,[HCF_CLO021_NFS_DS008] HOEFAC521/,[HCF_CLO021_NFS_DS008] HOEFAC521/,[HCF_CLO021_NFS_DS008] HOEFAC521/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO021_GP_NTAP,hcfvhc507.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-880177,5032ca61-0c52-25d9-4afc-21a1a01f051d,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEFAC522,poweredOn,False,False,green,HOEFAC522.NA.site.local,connected,running,green,False,2024-09-21 12:49:32,,1969-12-31 21:00:00,2023-07-24 21:34:25,12,16384,1,2,intel-haswell,normal,True,True,,HCF_VDS01-VM-638-HCF,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO021_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,153607,135937,135932,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,none,never,,[HCF_CLO021_NFS_DS001-New] HOEFAC522/HOEFAC522.vmx,[HCF_CLO021_NFS_DS001-New] HOEFAC522/,[HCF_CLO021_NFS_DS001-New] HOEFAC522/,[HCF_CLO021_NFS_DS001-New] HOEFAC522/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO021_GP_NTAP,hcfvhc505.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-880171,5032b77d-1ad7-1804-36db-8f4de89c3ef7,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEFAC523,poweredOn,False,False,green,HOEFAC523.NA.site.local,connected,running,green,False,2024-09-21 12:56:56,,1969-12-31 21:00:00,2023-07-24 21:34:25,12,16384,1,2,intel-haswell,normal,True,True,,HCF_VDS01-VM-638-HCF,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO021_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,153604,134602,134597,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,none,never,,[HCF_CLO021_NFS_DS001-New] HOEFAC523/HOEFAC523.vmx,[HCF_CLO021_NFS_DS001-New] HOEFAC523/,[HCF_CLO021_NFS_DS001-New] HOEFAC523/,[HCF_CLO021_NFS_DS001-New] HOEFAC523/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO021_GP_NTAP,hcfvhc505.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-880163,50323554-6ea2-cb22-b553-1d579d37eb2c,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEFAC524,poweredOn,False,False,green,HOEFAC524.NA.site.local,connected,running,green,False,2024-08-24 12:45:59,,1969-12-31 21:00:00,2023-07-25 13:29:28,12,16384,1,2,intel-haswell,normal,True,True,,HCF_VDS01-VM-638-HCF,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO021_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,153604,134983,134978,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,none,never,,[HCF_CLO021_NFS_DS001-New] HOEFAC524/HOEFAC524.vmx,[HCF_CLO021_NFS_DS001-New] HOEFAC524/,[HCF_CLO021_NFS_DS001-New] HOEFAC524/,[HCF_CLO021_NFS_DS001-New] HOEFAC524/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO021_GP_NTAP,hcfvhc506.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-880168,503211b6-bf15-20c2-ac22-09b7f9d661e7,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEFAC525,poweredOn,False,False,green,HOEFAC525.NA.site.local,connected,running,green,False,2024-09-28 12:51:32,,1969-12-31 21:00:00,2023-08-16 15:54:02,12,16384,1,2,intel-haswell,normal,True,True,,HCF_VDS01-VM-638-HCF,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO021_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,153696,135721,135716,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,none,never,,[HCF_CLO021_NFS_DS001-New] HOEFAC525/HOEFAC525.vmx,[HCF_CLO021_NFS_DS001-New] HOEFAC525/,[HCF_CLO021_NFS_DS001-New] HOEFAC525/,[HCF_CLO021_NFS_DS001-New] HOEFAC525/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO021_GP_NTAP,hcfvhc511.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-880160,50325568-b416-2d89-e0cc-2fea39ea2c72,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEFAC526,poweredOn,False,False,green,HOEFAC526.NA.site.local,connected,running,green,False,2024-09-21 12:57:48,,1969-12-31 21:00:00,2024-10-09 06:21:15,12,16384,1,2,intel-haswell,normal,True,True,,HCF_VDS01-VM-638-HCF,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO021_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,153602,135084,135082,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,efi,18,none,never,,[HCF_CLO021_NFS_DS001-New] HOEFAC526/HOEFAC526.vmx,[HCF_CLO021_NFS_DS001-New] HOEFAC526/,[HCF_CLO021_NFS_DS001-New] HOEFAC526/,[HCF_CLO021_NFS_DS001-New] HOEFAC526/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO021_GP_NTAP,hcfvhc507.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-1878662,50323c19-7402-d704-c183-1079d4ce7afb,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEFAC527,poweredOn,False,False,green,HOEFAC527.NA.site.local,connected,running,green,False,2024-09-28 12:51:00,,1969-12-31 21:00:00,2023-08-10 09:25:45,12,16384,1,2,intel-haswell,normal,True,True,,HCF_VDS01-VM-638-HCF,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO021_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,153604,138185,138180,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,none,never,,[HCF_CLO021_NFS_DS008] HOEFAC527/HOEFAC527.vmx,[HCF_CLO021_NFS_DS008] HOEFAC527/,[HCF_CLO021_NFS_DS008] HOEFAC527/,[HCF_CLO021_NFS_DS008] HOEFAC527/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO021_GP_NTAP,hcfvhc507.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-880173,50322a44-314b-06cb-0c87-c89192d032a2,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEFAC528,poweredOn,False,False,green,HOEFAC528.NA.site.local,connected,running,green,False,2024-09-28 12:44:31,,1969-12-31 21:00:00,2023-08-10 09:25:45,12,16384,1,2,intel-haswell,normal,True,True,,HCF_VDS01-VM-638-HCF,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO021_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,153602,126847,126844,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,efi,18,success,never,,[HCF_CLO021_NFS_DS025] HOEFAC528/HOEFAC528.vmx,[HCF_CLO021_NFS_DS025] HOEFAC528/,[HCF_CLO021_NFS_DS025] HOEFAC528/,[HCF_CLO021_NFS_DS025] HOEFAC528/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO021_GP_NTAP,hcfvhc507.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-880187,503261bf-c852-70f9-5ddb-b6243c94d5f3,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEFAC529,poweredOn,False,False,green,HOEFAC529.NA.site.local,connected,running,green,False,2024-09-28 12:48:46,,1969-12-31 21:00:00,2023-08-10 09:25:45,12,16384,1,2,intel-haswell,normal,True,True,,HCF_VDS01-VM-638-HCF,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO021_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,153605,134281,134276,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,success,never,,[HCF_CLO021_NFS_DS018] HOEFAC529/HOEFAC529.vmx,[HCF_CLO021_NFS_DS018] HOEFAC529/,[HCF_CLO021_NFS_DS018] HOEFAC529/,[HCF_CLO021_NFS_DS018] HOEFAC529/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO021_GP_NTAP,hcfvhc507.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-880170,503214bd-922d-439e-d1dd-2ec64852a19b,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEFAC530,poweredOn,False,False,green,HOEFAC530.NA.site.local,connected,running,green,False,2024-09-28 12:53:15,,1969-12-31 21:00:00,2023-08-10 09:25:45,12,16384,1,2,intel-haswell,normal,True,True,,HCF_VDS01-VM-638-HCF,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO021_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,153604,153486,153481,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,success,never,,[HCF_CLO021_NFS_DS018] HOEFAC530/HOEFAC530.vmx,[HCF_CLO021_NFS_DS018] HOEFAC530/,[HCF_CLO021_NFS_DS018] HOEFAC530/,[HCF_CLO021_NFS_DS018] HOEFAC530/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO021_GP_NTAP,hcfvhc507.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-880176,50329e02-9a85-4346-043d-4025f459afb9,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEFAC531,poweredOn,False,False,green,HOEFAC531.NA.site.local,connected,running,green,False,2024-09-21 12:55:32,,1969-12-31 21:00:00,2024-10-10 05:29:20,16,16384,1,2,intel-haswell,normal,True,True,,HCF_VDS01-VM-625-HCF,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO021_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,153601,115468,115466,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,success,never,,[HCF_CLO021_NFS_DS018] HOEFAC531/HOEFAC531.vmx,[HCF_CLO021_NFS_DS018] HOEFAC531/,[HCF_CLO021_NFS_DS018] HOEFAC531/,[HCF_CLO021_NFS_DS018] HOEFAC531/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO021_GP_NTAP,hcfvhc507.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-1878672,5032f031-bd18-1273-20fa-89c3ae20b242,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEFAC532,poweredOn,False,False,green,HOEFAC532.NA.site.local,connected,running,green,False,2024-09-21 12:52:11,,1969-12-31 21:00:00,2024-10-09 06:27:37,12,16384,1,2,intel-haswell,normal,True,True,,HCF_VDS01-VM-625-HCF,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO021_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,153601,134126,134124,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,success,never,,[HCF_CLO021_NFS_DS019] HOEFAC532/HOEFAC532.vmx,[HCF_CLO021_NFS_DS019] HOEFAC532/,[HCF_CLO021_NFS_DS019] HOEFAC532/,[HCF_CLO021_NFS_DS019] HOEFAC532/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO021_GP_NTAP,hcfvhc507.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-1878673,5032d7c9-6278-4bbf-c83a-2018d1c58f3d,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEFAC533,poweredOn,False,False,green,HOEFAC533.NA.site.local,connected,running,green,False,2024-09-21 12:49:45,,1969-12-31 21:00:00,2023-08-10 09:25:45,12,16384,1,2,intel-haswell,normal,True,True,,HCF_VDS01-VM-625-HCF,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO021_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,153605,133079,133074,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,success,never,,[HCF_CLO021_NFS_DS019] HOEFAC533/HOEFAC533.vmx,[HCF_CLO021_NFS_DS019] HOEFAC533/,[HCF_CLO021_NFS_DS019] HOEFAC533/,[HCF_CLO021_NFS_DS019] HOEFAC533/,,,,,11/20/2019 8:03:03 PM,,,,,HOEDCO02,HCF_PROD_CLO021_GP_NTAP,hcfvhc507.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-32037,50321dbe-24b6-f4fa-ca81-a608c331365d,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEFAC534,poweredOn,False,False,green,HOEFAC534.NA.site.local,connected,running,green,False,2024-09-28 12:42:10,,1969-12-31 21:00:00,2024-10-10 02:23:14,12,16384,1,2,intel-haswell,normal,True,True,,HCF_VDS01-VM-625-HCF,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO021_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,153601,126366,126364,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,success,never,,[HCF_CLO021_NFS_DS019] HOEFAC534/HOEFAC534.vmx,[HCF_CLO021_NFS_DS019] HOEFAC534/,[HCF_CLO021_NFS_DS019] HOEFAC534/,[HCF_CLO021_NFS_DS019] HOEFAC534/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO021_GP_NTAP,hcfvhc508.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-1878674,503275b5-7b47-6301-63cb-1412bb2fe1d0,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEFAC535,poweredOn,False,False,green,HOEFAC535.NA.site.local,connected,running,green,False,2024-09-28 12:57:52,,1969-12-31 21:00:00,2023-08-10 09:25:45,12,16384,1,2,intel-haswell,normal,True,True,,HCF_VDS01-VM-625-HCF,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO021_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,153605,123053,123048,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,success,never,,[HCF_CLO021_NFS_DS018] HOEFAC535/HOEFAC535.vmx,[HCF_CLO021_NFS_DS018] HOEFAC535/,[HCF_CLO021_NFS_DS018] HOEFAC535/,[HCF_CLO021_NFS_DS018] HOEFAC535/,,"Backup Job ID [1316635]  Client: [PrivateCloud_HOEVMS150_VSA], Backup Set: [defaultBackupSet], Subclient: [HCF_Prod_CLO04_Cloud_DS_Netapp_006]",,,2/12/2020 8:15:03 PM,,,,,HOEDCO02,HCF_PROD_CLO021_GP_NTAP,hcfvhc507.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-30013,5032aca1-5d73-c885-7c7c-4e4311897a04,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEFAC536,poweredOn,False,False,green,HOEFAC536.NA.site.local,connected,running,green,False,2024-09-28 12:46:57,,1969-12-31 21:00:00,2024-10-09 23:22:31,12,16384,1,2,intel-haswell,normal,True,True,,HCF_VDS01-VM-625-HCF,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO021_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,153605,151983,151977,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,success,never,,[HCF_CLO021_NFS_DS018] HOEFAC536/HOEFAC536.vmx,[HCF_CLO021_NFS_DS018] HOEFAC536/,[HCF_CLO021_NFS_DS018] HOEFAC536/,[HCF_CLO021_NFS_DS018] HOEFAC536/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO021_GP_NTAP,hcfvhc508.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-1878677,50322c03-fa8e-3809-326f-8e1114b9239b,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEFAC537,poweredOn,False,False,green,HOEFAC537.NA.site.local,connected,running,green,False,2024-09-21 12:56:12,,1969-12-31 21:00:00,2024-10-09 01:53:21,12,16384,1,2,intel-haswell,normal,True,True,,HCF_VDS01-VM-625-HCF,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO021_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,153601,131276,131274,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,success,never,,[HCF_CLO021_NFS_DS017] HOEFAC537/HOEFAC537.vmx,[HCF_CLO021_NFS_DS017] HOEFAC537/,[HCF_CLO021_NFS_DS017] HOEFAC537/,[HCF_CLO021_NFS_DS017] HOEFAC537/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO021_GP_NTAP,hcfvhc510.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-1878676,50325f78-b2db-fd01-73d5-2619014dedca,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
