VM,Powerstate,Template,SRM Placeholder,Config status,DNS Name,Connection state,Guest state,Heartbeat,Consolidation Needed,PowerOn,Suspend time,Creation date,Change Version,CPUs,Memory,NICs,Disks,min Required EVC Mode Key,Latency Sensitivity,EnableUUID,CBT,Primary IP Address,Network #1,Network #2,Network #3,Network #4,Network #5,Network #6,Network #7,Network #8,Num Monitors,Video Ram KiB,Resource pool,Folder,vApp,DAS protection,FT State,FT Latency,FT Bandwidth,FT Sec. Latency,Provisioned MiB,In Use MiB,Unshared MiB,HA Restart Priority,HA Isolation Response,HA VM Monitoring,Cluster rule(s),Cluster rule name(s),Boot Required,Boot delay,Boot retry delay,Boot retry enabled,Boot BIOS setup,Firmware,HW version,HW upgrade status,HW upgrade policy,HW target,Path,Log directory,Snapshot directory,Suspend directory,Annotation,Backup Status,com.vrlcm.snapshot,Domain,Last Backup,latency.enforceCpuMin,Server Shutdown for DECOM,Server_Role,SRM-com.vmware.vcDr:::protected,Datacenter,Cluster,Host,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VI SDK Server type,VI SDK API Version,Virtual_Machine,SAP,Operation Status,DeployedBy,GRID,Service Level,VSA Backup Application,Environment,Backup,Application,VROPS TAG,VI SDK Server,VI SDK UUID,vCenter,OS Effective,Cleaned OS,Exclusion Reason
HOEAPP953P554-135,poweredOn,False,False,green,aessrv,connected,running,green,False,2023-06-22 06:39:57,,1969-12-31 21:00:00,2024-10-09 04:27:41,2,8192,1,1,intel-haswell,normal,,True,,HCF_VDS01-VM-419,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO071_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,207968,24037,20868,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,11,none,never,,[HOE_CLO71_NFS_DS_014] HOEAPP953P554-135/HOEAPP953P554-135.vmx,[HOE_CLO71_NFS_DS_014] HOEAPP953P554-135/,[HOE_CLO71_NFS_DS_014] HOEAPP953P554-135/,[HOE_CLO71_NFS_DS_014] HOEAPP953P554-135/,,"Backup Job ID [46429587]  Client: [hoevms150_VSA], Backup Set: [defaultBackupSet], Subclient: [HOE_CLO71_NFS_DS_011]",,,8/20/2021 1:16:35 AM,,,,,HOEDCO02,HOE_Production_CLO071_GP_NTAP,hoevhs704.na.site.local,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-1344540,5032ded4-7b05-8979-561b-b6429b24880b,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Ubuntu Linux (64-bit),Ubuntu Linux,Excluded OS
HOE-CBT_StorageGateway,poweredOn,False,False,green,ip-172-31-3-167.ec2.internal,connected,running,green,False,2023-11-14 00:37:35,,2023-11-14 00:36:08,2024-07-19 18:19:53,4,16384,1,1,intel-broadwell,normal,,,,VM Network,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO004_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,81920,6867,6866,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,10,none,never,,[HCF_CLO004_NTAPF_DS_071] HOE-CBT_StorageGateway/HOE-CBT_StorageGateway.vmx,[HCF_CLO004_NTAPF_DS_071] HOE-CBT_StorageGateway/,[HCF_CLO004_NTAPF_DS_071] HOE-CBT_StorageGateway/,[HCF_CLO004_NTAPF_DS_071] HOE-CBT_StorageGateway/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO004_GP_NTAPF,hcfvhc129.na.site.local,Other (64-bit),Amazon Linux 2 (64-bit),vm-2379966,50326d01-b7a0-12ca-8bfc-46d156724f5b,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Amazon Linux 2 (64-bit),Amazon Linux 2,Excluded OS
HOECPI02,poweredOn,False,False,green,,connected,notRunning,gray,False,2023-12-25 02:38:49,,1969-12-31 21:00:00,2024-04-19 23:21:50,16,24576,1,2,intel-haswell,normal,,True,,HCF_VDS01-VM-413-PCMS,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO074_PCMS_NTAP/Resources,,,True,notConfigured,gray,-1,-1,1228801,185246,185245,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,10,none,never,,[HOE_CLO74_NFS_DS_006 - New] HOECPI02/HOECPI02.vmx,[HOE_CLO74_NFS_DS_006 - New] HOECPI02/,[HOE_CLO74_NFS_DS_006 - New] HOECPI02/,[HOE_CLO74_NFS_DS_006 - New] HOECPI02/,,,,,,,,,,HOEDCO02,HOE_Production_CLO074_PCMS_NTAP,hoevhs630.na.site.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-2078563,502ae911-8c26-9ae8-cae1-bfcdac2327ae,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
HOECPI03,poweredOn,False,False,green,hoecpi03,connected,notRunning,gray,False,2024-01-05 11:26:38,,1969-12-31 21:00:00,2024-07-21 22:35:11,16,24576,1,2,intel-haswell,normal,,,,HCF_VDS01-VM-413-PCMS,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO074_PCMS_NTAP/Resources,,,True,notConfigured,gray,-1,-1,1228801,1118167,1118165,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,13,none,never,,[HOE_CLO74_NFS_DS_006 - New] HOECPI03/HOECPI03.vmx,[HOE_CLO74_NFS_DS_006 - New] HOECPI03/,[HOE_CLO74_NFS_DS_006 - New] HOECPI03/,[HOE_CLO74_NFS_DS_006 - New] HOECPI03/,,,,,,,,,,HOEDCO02,HOE_Production_CLO074_PCMS_NTAP,hoevhs625.na.site.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-1157306,503202ae-8499-f43a-972a-1e5b6a90b5dd,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
hoecpi03-old,poweredOn,False,False,green,hoecpi03,connected,notRunning,gray,False,2023-12-25 02:39:19,,1969-12-31 21:00:00,2024-04-14 23:04:41,16,24576,1,2,intel-haswell,normal,,,,HCF_VDS01-VM-413-PCMS,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO074_PCMS_NTAP/Resources,,,True,notConfigured,gray,-1,-1,1228801,1094320,1094319,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,13,none,never,,[HOE_CLO74_NFS_DS_005 - New] hoecpi03-old/hoecpi03-old.vmx,[HOE_CLO74_NFS_DS_005 - New] hoecpi03-old/,[HOE_CLO74_NFS_DS_005 - New] hoecpi03-old/,[HOE_CLO74_NFS_DS_005 - New] hoecpi03-old/,,,,,,,,,,HOEDCO02,HOE_Production_CLO074_PCMS_NTAP,hoevhs626.na.site.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-479408,503268a5-43cf-ac9b-247d-7282bfb83eba,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
hoecpi05,poweredOn,False,False,green,hoecpi05,connected,running,green,False,2023-06-22 01:19:19,,1969-12-31 21:00:00,2024-07-21 22:35:04,16,24576,1,2,intel-haswell,normal,,,,HCF_VDS01-VM-413-PCMS,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO074_PCMS_NTAP/Resources,,,True,notConfigured,gray,-1,-1,1228800,58139,58138,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,13,none,never,,[HOE_CLO74_NFS_DS_007] PI-VA-3.1.0.0.132/PI-VA-3.1.0.0.132.vmx,[HOE_CLO74_NFS_DS_007] PI-VA-3.1.0.0.132/,[HOE_CLO74_NFS_DS_007] PI-VA-3.1.0.0.132/,[HOE_CLO74_NFS_DS_007] PI-VA-3.1.0.0.132/,,,,,,,,,,HOEDCO02,HOE_Production_CLO074_PCMS_NTAP,hoevhs625.na.site.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-528005,5032a485-59d5-4c3c-8bb0-edb0ac404e25,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
HOECPIF04,poweredOn,False,False,green,hoecpif04,connected,notRunning,gray,False,2023-06-22 01:19:17,,1969-12-31 21:00:00,2024-04-13 23:13:13,16,24576,1,2,intel-haswell,normal,,,,HCF_VDS01-VM-413-PCMS,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO074_PCMS_NTAP/Resources,,,True,notConfigured,gray,-1,-1,1228801,1017425,1017424,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,13,none,never,,[HOE_CLO74_NFS_DS_003] HOECPIF04/HOECPIF04.vmx,[HOE_CLO74_NFS_DS_003] HOECPIF04/,[HOE_CLO74_NFS_DS_003] HOECPIF04/,[HOE_CLO74_NFS_DS_003] HOECPIF04/,,,,,,,,,,HOEDCO02,HOE_Production_CLO074_PCMS_NTAP,hoevhs630.na.site.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-1026487,5032c39f-c717-220b-eddb-09a2683dfd78,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
HOECPIF06,poweredOn,False,False,green,,connected,notRunning,gray,False,2023-06-22 01:22:17,,1969-12-31 21:00:00,2024-07-11 15:51:03,16,49152,1,2,intel-haswell,normal,,True,,HCF_VDS01-VM-413-PCMS,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO073_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,1228832,895003,894970,medium,none,vmMonitoringDisabled,Anti Affinity,DTEP APP2,False,0,10000,False,False,bios,10,none,never,,[HOE_CLO73_NFS_DS_003] HOECPIF06/HOECPIF06.vmx,[HOE_CLO73_NFS_DS_003] HOECPIF06/,[HOE_CLO73_NFS_DS_003] HOECPIF06/,[HOE_CLO73_NFS_DS_003] HOECPIF06/,,,,,,,,,,HOEDCO02,HOE_Production_CLO073_GP_NTAP,hoevhs733.na.site.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-9796,502abb3b-d80e-999e-2d71-90ef20cf323d,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
HOECPIOPS01,poweredOn,False,False,green,,connected,notRunning,gray,False,2023-12-25 02:39:19,,1969-12-31 21:00:00,2023-12-25 02:38:00,16,24576,1,2,intel-haswell,normal,,True,,HCF_VDS01-VM-413-PCMS,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO074_PCMS_NTAP/Resources,,,True,notConfigured,gray,-1,-1,1228800,247232,247231,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,10,none,never,,[HOE_CLO74_NFS_DS_003] HOECPIOPS01/HOECPIOPS01.vmx,[HOE_CLO74_NFS_DS_003] HOECPIOPS01/,[HOE_CLO74_NFS_DS_003] HOECPIOPS01/,[HOE_CLO74_NFS_DS_003] HOECPIOPS01/,,,,,,,,,,HOEDCO02,HOE_Production_CLO074_PCMS_NTAP,hoevhs624.na.site.local,Red Hat Enterprise Linux 5 (64-bit),,vm-11009,502a9a8c-6ca6-751f-0764-5b2a7acbb889,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
HOECXI201M,poweredOn,False,False,green,hoecxi201m.na.site.local,connected,running,green,False,2023-06-22 06:32:44,,1969-12-31 21:00:00,2023-06-22 06:31:24,4,29696,1,1,intel-nehalem,normal,,,,HCF_VDS01-VM-414,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO083_TS_NTAP/Resources,,,True,notConfigured,gray,-1,-1,131302,26612,18190,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,13,none,never,,[HOE_CLO83_NFS_DS_004] HOECXI201M/HOECXI201M.vmx,[HOE_CLO83_NFS_DS_004] HOECXI201M/,[HOE_CLO83_NFS_DS_004] HOECXI201M/,[HOE_CLO83_NFS_DS_004] HOECXI201M/,,,,,,,,,,HOEDCO02,HOE_Production_CLO083_TS_NTAP,hoevhs798.na.site.local,FreeBSD (64-bit),FreeBSD (64-bit),vm-198855,5032d978-5202-7688-68b4-2b77e0cfc7b0,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,FreeBSD (64-bit),FreeBSD,Excluded OS
HOELAD34,poweredOn,False,False,green,hoelad34.na.site.local,connected,running,green,False,2023-12-10 09:24:59,,1969-12-31 21:00:00,2023-12-10 09:25:00,2,32768,2,7,intel-nehalem,normal,True,True,,HCF_VDS01-VM-428,HCF_VDS01-VM-627-Fannin-Overlay,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO103_ORA_NTAP/Resources,,,True,notConfigured,gray,-1,-1,688209,623390,590541,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,bios,9,none,never,,[HOE_CLO103_DS NTP 17] HOELAD34/HOELAD34.vmx,[HOE_CLO103_DS NTP 17] HOELAD34/,[HOE_CLO103_DS NTP 17] HOELAD34/,[HOE_CLO103_DS NTP 17] HOELAD34/,,,,,,,,,,HOEDCO02,HOE_Production_CLO103_ORA_NTAP,hoevhs922.na.site.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-13324,501ac345-da3a-deb1-c1db-bebb763cb7f3,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Acceptance,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
HOELAD45,poweredOn,False,False,green,hoelad45.na.site.local,connected,running,green,False,2023-12-10 04:27:31,,1969-12-31 21:00:00,2023-06-22 07:49:32,2,32768,1,11,intel-nehalem,normal,True,True,,HCF_VDS01-VM-428,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO103_ORA_NTAP/Resources,,,True,notConfigured,gray,-1,-1,2367571,2184205,2151354,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,bios,9,none,never,,[HOE_CLO103_DS NTP 27] HOELAD45/HOELAD45.vmx,[HOE_CLO103_DS NTP 27] HOELAD45/,[HOE_CLO103_DS NTP 27] HOELAD45/,[HOE_CLO103_DS NTP 27] HOELAD45/,,,,,,,,,,HOEDCO02,HOE_Production_CLO103_ORA_NTAP,hoevhs926.na.site.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-13413,501a393d-ef26-f572-f260-3bdf3897593f,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Development,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
HOELIC890,poweredOn,False,False,green,,connected,notRunning,gray,False,2023-06-22 06:43:18,,1969-12-31 21:00:00,2024-08-13 09:57:08,2,10228,3,2,intel-haswell,normal,True,True,,HCF_VDS01-VM-2325-BMS,HCF_VDS01-VM-2325-BMS,HCF_VDS01-VM-2325-BMS,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO071_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,572776,81265,79626,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,9,pending,onSoftPowerOff,vmx-18,[HOE_CLO71_NFS_DS_020] HOELIC890/HOELIC890.vmx,[HOE_CLO71_NFS_DS_020] HOELIC890/,[HOE_CLO71_NFS_DS_020] HOELIC890/,[HOE_CLO71_NFS_DS_020] HOELIC890/,,,,,,,,,,HOEDCO02,HOE_Production_CLO071_GP_NTAP,hoevhs706.na.site.local,Microsoft Windows Server 2008 R2 (64-bit),,vm-4817,501a6375-bd6c-eb06-f186-47bcb893f134,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2008 R2 (64-bit),Microsoft Windows Server 2008 R2,Excluded OS
HOELPANDMZ01_1,poweredOn,False,False,green,,connected,notRunning,gray,False,2024-03-08 00:42:31,,1969-12-31 21:00:00,2024-03-08 00:42:32,8,65536,1,2,intel-haswell,normal,,True,,HOE_PROD_5.5_02 - ShrSvc-DMZ-3521,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO075_DMZ_NTAP/Resources,,,True,notConfigured,gray,-1,-1,270424,270424,204800,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,8,none,never,,[HOE_CLO75_DS_NTP_05] HOELPANDMZ01/HOELPANDMZ01.vmx,[HOE_CLO75_DS_NTP_05] HOELPANDMZ01/,[HOE_CLO75_DS_NTP_05] HOELPANDMZ01/,[HOE_CLO75_DS_NTP_05] HOELPANDMZ01/,,"Backup Job ID [60572549]  Client: [hoevms150_VSA], Backup Set: [defaultBackupSet], Subclient: [VSA_GRID_HOUSTON_CLO75_NTP_02_&_05]",,,2/22/2024 6:10:36 PM,,,,,HOEDCO02,HOE_Production_CLO075_DMZ_NTAP,hoevhs805.sitedmz.local,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-62766,502a502f-7087-9068-37d7-18c50dd22baa,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,DMZ_VM,,,,do_not_backup,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
HOELPASBLA01,poweredOn,False,False,green,,connected,notRunning,gray,False,2023-06-22 01:20:05,,1969-12-31 21:00:00,2024-10-10 02:35:55,4,8192,1,1,intel-haswell,normal,,True,,HCF_VDS01-VM-419,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO071_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,131072,5263,5263,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,10,none,never,,[HOE_CLO71_NFS_DS_037] HOELPASBLA01/HOELPASBLA01.vmx,[HOE_CLO71_NFS_DS_037] HOELPASBLA01/,[HOE_CLO71_NFS_DS_037] HOELPASBLA01/,[HOE_CLO71_NFS_DS_037] HOELPASBLA01/,,,,,,,,,,HOEDCO02,HOE_Production_CLO071_GP_NTAP,hoevhs710.na.site.local,Red Hat Enterprise Linux 6 (64-bit),,vm-5534,502a2e82-e790-e5f4-2f3d-c2069d9e9933,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
HOELPASNET013,poweredOn,False,False,green,,connected,notRunning,gray,False,2023-09-08 07:57:55,,1969-12-31 21:00:00,2024-10-10 09:04:36,1,2048,2,1,intel-haswell,normal,,True,,HOE_VDS_02_DMZ_TMG_3218_Northbound,HOE_VDS_02_DMZ_TMG_3218_Northbound,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO079_DMZ_NTAP/Resources,,,True,notConfigured,gray,-1,-1,104528,104528,102400,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,7,none,never,,[HOE_CLO79_DS_NTP_02] HOELPASNET013/HOELPASNET013.vmx,[HOE_CLO79_DS_NTP_02] HOELPASNET013/,[HOE_CLO79_DS_NTP_02] HOELPASNET013/,[HOE_CLO79_DS_NTP_02] HOELPASNET013/,,"Backup Job ID [60572550]  Client: [hoevms150_VSA], Backup Set: [defaultBackupSet], Subclient: [VSA_GRID_HOUSTON_CLO79_NTP_02_&_03]",,,2/22/2024 6:21:43 PM,,,,,HOEDCO02,HOE_Production_CLO079_DMZ_NTAP,hoevhs664.sitedmz.local,Ubuntu Linux (64-bit),,vm-763604,5032af34-b1d2-971e-085f-95f46e9ece4a,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,DMZ_VM,,,,do_not_backup,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Ubuntu Linux (64-bit),Ubuntu Linux,Excluded OS
HOELPASQOS01,poweredOn,False,False,green,,connected,notRunning,gray,False,2024-01-05 11:23:29,,1969-12-31 21:00:00,2024-04-13 23:13:13,2,16384,1,2,intel-haswell,normal,,True,,HCF_VDS01-VM-422,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO074_PCMS_NTAP/Resources,,,True,notConfigured,gray,-1,-1,153600,0,0,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,8,none,never,,[HOE_CLO74_NFS_DS_001] HOELPASQOS01/HOELPASQOS01.vmx,[HOE_CLO74_NFS_DS_001] HOELPASQOS01/,[HOE_CLO74_NFS_DS_001] HOELPASQOS01/,[HOE_CLO74_NFS_DS_001] HOELPASQOS01/,,,,,,,,,,HOEDCO02,HOE_Production_CLO074_PCMS_NTAP,hoevhs630.na.site.local,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-11040,502a816b-f8fb-3101-f199-12a630b4c5d6,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
hoelpastea01,poweredOn,False,False,green,,connected,notRunning,gray,False,2024-09-19 03:28:15,,2024-09-05 11:11:06,2024-09-29 12:20:14,1,2048,1,1,intel-broadwell,normal,,,,HCF_VDS03-Cloud-VM-432,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO006_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,20482,14013,14012,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,13,none,never,,[HCFNCS09_04_HCF_CLO06_NFS_DS_048] hoelpastea01/hoelpastea01.vmx,[HCFNCS09_04_HCF_CLO06_NFS_DS_048] hoelpastea01/,[HCFNCS09_04_HCF_CLO06_NFS_DS_048] hoelpastea01/,[HCFNCS09_04_HCF_CLO06_NFS_DS_048] hoelpastea01/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO006_GP_NTAPF,hcfvhc118.na.site.local,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-2454333,50321788-be90-4e77-4561-c64e28e840d3,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Ubuntu Linux (64-bit),Ubuntu Linux,Excluded OS
hoelpastea02,poweredOn,False,False,green,,connected,notRunning,gray,False,2024-09-19 03:28:14,,2024-08-02 02:36:26,2024-10-10 06:18:42,1,2048,1,1,intel-broadwell,normal,,,,HCF_VDS03-Cloud-VM-432,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO006_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,20482,14534,14533,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,13,none,never,,[HCFNCS09_06_HCF_CL006_NFS_DS_006] hoelpasnet02_New/hoelpasnet02_New.vmx,[HCFNCS09_06_HCF_CL006_NFS_DS_006] hoelpasnet02_New/,[HCFNCS09_06_HCF_CL006_NFS_DS_006] hoelpasnet02_New/,[HCFNCS09_06_HCF_CL006_NFS_DS_006] hoelpasnet02_New/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO006_GP_NTAPF,hcfvhc115.na.site.local,Ubuntu Linux (64-bit),,vm-2446155,503216ea-a036-fc55-3588-b7828f90893b,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Ubuntu Linux (64-bit),Ubuntu Linux,Excluded OS
HOELPG11,poweredOn,False,False,green,hoelpg11,connected,running,green,False,2023-06-22 01:19:43,,1969-12-31 21:00:00,2023-06-22 02:28:32,2,4096,1,1,intel-haswell,normal,True,True,,HCF_VDS03-Cloud-VM-419,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO008_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,86098,28646,24468,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,bios,9,none,never,,[HCF_PROD_CLO008_DS_54] HOELPG11/HOELPG11.vmx,[HCF_PROD_CLO008_DS_54] HOELPG11/,[HCF_PROD_CLO008_DS_54] HOELPG11/,[HCF_PROD_CLO008_DS_54] HOELPG11/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO008_GP_NTAPF,hcfvhc408.na.site.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-4015,501a73ca-dd1d-07e2-2524-2005c4bdc9bd,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
